,ID,round,load,period,filename,duration,3V7_WL_SW,3V3_SYS,1V8_SYS,DDR_VDD2,DDR_VDDQ,1V1_SYS,0V8_SW,VDD_CORE,3V3_DAC,3V3_ADC,0V8_AON,HDMI
10,10,7,0,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.96,0.03301488077339214,58.15138597712359,21.710591285737173,0.0008615053864787147,0.0,16.463305109619235,18.52596359596738,35.83190015821467,0.057480016768180875,0.16181220007382655,0.21746107376729626,6.636435196832697
11,11,30,10,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.959995,0.04790093455905902,58.1197908230908,22.68427780132274,0.014677018984157422,0.0005911965384924917,16.53337069020121,18.62315654245195,74.39439171009381,0.058711899000217664,0.15827477971887827,0.22105446886636423,6.319938151231344
12,12,18,10,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.510611,0.05800894856602956,58.495226485233054,22.640286586762652,0.029167810290542284,0.0,16.489608159097685,18.587617755784514,69.26920709057607,0.06756445189481372,0.1637177056128592,0.220210437666929,6.395467750476928
13,13,24,20,1.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510272,0.039824151489304585,57.928601560258336,22.490926685296554,0.018348292824074876,0.0,16.546649835676646,18.515556599874298,81.84831908373317,0.06265415852900838,0.15125297151897044,0.21947263516068163,6.252583474369409
14,14,18,20,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.910433,0.035843175161552145,58.299501844502984,22.692462838740955,0.019976806301060492,0.00020799648370000294,16.519841509182726,18.621333715037267,81.28036651479661,0.06307024370267095,0.157861491543977,0.22178537425673014,6.367823998644163
15,15,34,50,0.03,pmic_log_7_0_0.04s_20251104_184711.csv,79.97999899999999,0.13634557395852406,58.19857144650744,22.75727564389933,0.03384126936436088,0.0012223170063555993,16.540356991008863,18.672199135895564,106.03181820185013,0.055902865899672166,0.15888843622427054,0.22239740043422732,6.236998653369433
16,16,1,40,0.05,pmic_log_7_0_0.04s_20251104_184711.csv,79.960432,0.14397637271335428,60.583026758281406,22.789076348116367,0.039726280642565705,0.0011510321465804457,16.555520816435177,18.68854753197957,98.72809225646365,0.04213459468909532,0.13843973706244178,0.22122549545555628,6.267453974805234
17,17,2,10,0.2,pmic_log_7_0_0.04s_20251104_184711.csv,79.910134,0.030651219727640663,60.52555315209077,22.64169408924782,0.01188201037350122,0.0,16.53727142219594,18.607889463467558,71.80735648728616,0.048049943191658104,0.1517446550393554,0.22097825838946314,6.343166862715728
18,18,19,80,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.999997,0.12022460802206159,58.4859452027594,22.804730245567292,0.05820755037167043,0.002951360848462468,16.573053937353073,18.769559536632112,129.78499872542477,0.048313980748686265,0.13871429459999912,0.22364080890649407,6.195589649998272
19,19,20,100,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.99999299999999,0.07102665144256654,58.63611297846599,22.87918443878798,0.11096110720858583,0.0008217974834741472,16.633193721463147,18.814810163492552,148.55997556180048,0.04494030696901263,0.1372741662702116,0.22420121657460923,6.080384740157205
20,20,23,70,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.959995,0.14269339962308455,58.22794739349231,22.83247817178228,0.08488127064886154,0.001980590852466552,16.592978548636452,18.760955507663382,124.23847212444879,0.050063911595736685,0.14087555439046845,0.2231544694073857,6.121929600966297
21,21,4,15,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.91045600000001,0.021372349672156277,60.487394198415856,22.776318823076366,0.0052784424880824524,0.0001776449288999994,16.537534339496176,18.608754928220087,77.69239329841213,0.05413447674630578,0.14944993278722904,0.22011331331773745,6.358508953868183
22,22,11,100,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.959974,0.15450193197155615,59.15756826212049,22.87192137497924,0.07131604973512752,0.0011745995549483825,16.604232301237065,18.812550162783122,147.31068763200147,0.04754493282594416,0.13493451244838642,0.2238887533489943,6.099449886605264
23,23,7,15,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510043,0.05082548257446313,56.92331055172949,22.08645248665716,0.02563499586045776,0.0,16.136802076154183,18.147850815993458,70.65786654221635,0.06024547073014651,0.14814029971778941,0.2143350328539964,6.222005404602752
24,24,27,15,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.91019,0.06234075119197994,58.041614372306455,22.720231118289316,0.023212533698772703,0.0013976970637225392,16.500151309668837,18.622009231501693,76.40505862578038,0.0600035294946742,0.15461567427227446,0.22142568282149633,6.346828770441958
25,25,22,0,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.510346,0.0389460489633608,58.32043602046828,21.858751210192597,0.04424036504934192,0.0,16.51980825027988,18.58467391375476,38.25749450319808,0.08925425412412026,0.16552871769497704,0.22048141659901135,6.55420410493289
26,26,34,5,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.91008199999999,0.0380393135817658,58.11769808903933,22.549675608336152,0.006362338121234125,0.0,16.516628824334013,18.581590329099583,64.32586525621659,0.06520900004612264,0.1689605002154123,0.22083480307908676,6.402055966085598
27,27,23,80,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.510386,0.13384935801652642,58.09011216720702,22.911751713118377,0.06101621689241152,0.0002956147443849607,16.60581904571394,18.78620647251391,123.45115925560317,0.05212515782534933,0.1409386499301439,0.22404991905880675,6.134714129645498
28,28,28,40,0.2,pmic_log_7_0_0.04s_20251104_184711.csv,79.91026400000001,0.1658993476823979,58.076699690192804,22.690889057477488,0.028294220336761093,0.000295020506375564,16.524972143652406,18.649171088618854,97.08533704050039,0.055983439409138,0.15830925460677914,0.221892669327752,6.286419022473131
29,29,3,50,1.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.509924,0.1087297966885985,59.99966029673091,22.557302912679884,0.09687934902018566,0.0,16.47181264163763,18.57488059873804,102.85030117641205,0.05137133561045631,0.1404290058779791,0.21901755953742916,6.223605696643702
30,30,3,50,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.999996,0.13902456285636208,60.539132125750804,22.760693737283646,0.04328553733938866,0.0008448931661192432,16.56658178751748,18.739792551176436,106.0905723639755,0.0431124557098609,0.14913961642116216,0.22105452448534,6.222179086726041
31,31,11,50,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,80.010443,0.16009917959071912,58.96186309582183,22.69053251228944,0.032316760490266,0.0,16.52499716418245,18.679232663034732,102.95431584524748,0.05082118377123517,0.14123364512086897,0.22282290578807826,6.252738227636119
32,32,1,20,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510396,0.050651536144671994,59.0783316617674,22.05450258914996,0.023958461122741918,0.0,16.123429941473105,18.249025399262965,72.71685490118521,0.0440888341008474,0.14115838471727865,0.21402490188391904,6.217024182220334
33,33,21,0,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.910404,0.06334834186178323,58.2921964514699,21.821603529331714,0.001834373134060731,0.0002658538953123651,16.49445487590086,18.551383751835285,36.7498275362745,0.07585506977234384,0.17365708328916118,0.21926233191107444,6.562181192505944
34,34,8,90,0.03,pmic_log_7_0_0.04s_20251104_184711.csv,79.979075,0.18361712878345973,59.101149363438076,22.818568597902377,0.046067753522628006,0.001970161116193732,16.60602690592381,18.787656837697064,142.87967360343106,0.043841629528449694,0.13662985509650408,0.2230009196832191,6.122988729641617
35,35,12,100,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.51062900000001,0.18821686331502652,58.00388905841448,22.204360080809188,0.08729402011115835,0.0,16.15463735206545,18.312724954622432,147.14798397594168,0.049552801869166975,0.1386354362145509,0.21799879992918447,6.010819823539956
36,36,16,100,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.910573,0.11646472761342512,58.59573518959392,22.838378091916372,0.06100822493206939,0.00020694914943570144,16.596708682240227,18.81018551426658,147.49112558431048,0.04877570773638821,0.13651779217573928,0.22420592067016915,6.137970912792615
37,37,35,15,0.2,pmic_log_7_0_0.04s_20251104_184711.csv,79.91002999999999,0.04000694267858593,58.1134688918839,22.62776657468036,0.0226703918591788,6.012794567976017e-05,16.48989275661595,18.58472607570593,75.14675416276982,0.06282664986658454,0.1717208800692252,0.22140145728874056,6.360557753693606
38,38,20,90,0.05,pmic_log_7_0_0.04s_20251104_184711.csv,79.960051,0.17526234430055962,58.61045571834266,22.847498963614747,0.06156531243029231,0.001953169786999543,16.60589554611295,18.793423876469056,139.6996640685515,0.04939298653805536,0.14048768259238373,0.22371250965351344,6.1244931439583405
39,39,29,50,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.999995,0.11216177979125803,58.31775958409254,22.746170748061346,0.048892533081748575,0.001799011339943777,16.56837878853034,18.711969254055653,108.45529206987767,0.05356700266677348,0.1492695815323334,0.22267864637795676,6.23973379996641
40,40,29,15,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.910269,0.06609395556586226,58.15226536141473,22.690333767423407,0.012546047767030357,0.00020611011864425955,16.51575179839945,18.69985962600935,76.78565261975218,0.054870415044198026,0.1656920806112126,0.2213916374299528,6.324810858638943
41,41,27,60,0.03,pmic_log_7_0_0.04s_20251104_184711.csv,79.979998,0.09771716916372572,58.202300393252045,22.80756657299444,0.04055868080193389,0.0015896558346699067,16.572973910285352,18.728911401545506,115.5651136022373,0.05144020242367024,0.14275535402435627,0.22319718730044022,6.219911062553201
42,42,16,100,0.2,pmic_log_7_0_0.04s_20251104_184711.csv,79.91004500000001,0.12674547885093262,58.479346316167344,22.804055045321274,0.04183423034584042,0.0,16.56948283605485,18.774787625552456,146.3249399881884,0.048304028688824545,0.14192602324349413,0.22377263914856033,6.132628249871673
43,43,21,60,0.2,pmic_log_7_0_0.04s_20251104_184711.csv,79.91037899999999,0.09442057635659215,58.29579854537439,22.761109207328726,0.1025422891587342,0.0011901730049079023,16.52395974320678,18.68779364890241,112.73634017288758,0.05760459077336799,0.15588353652610848,0.22211826191080378,6.2401256883844
44,44,30,10,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.510548,0.08684647380353228,58.060078285746215,22.6791239089903,0.05405173034423875,0.0,16.55644093606343,18.61798788708176,72.27537383594756,0.06242401920748321,0.16440234274167334,0.22164851776812824,6.367691209363134
45,45,18,100,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.99999799999999,0.10514294782110635,58.52412268663109,22.852286498577094,0.09373080019941574,0.0022193047039309,16.587323274872276,18.808910183002563,147.6553876154383,0.05068565019537115,0.1435229350508835,0.22386606336373288,6.1210225871690165
46,46,32,0,0.03,pmic_log_7_0_0.04s_20251104_184711.csv,79.979993,0.042249734042244455,58.127189005648596,21.77140817023874,3.2434273586415995e-05,0.0,16.496764571073832,18.55005761686558,36.74387965168581,0.07061259531983934,0.1686768848227784,0.21923753009169666,6.582105457229012
47,47,20,10,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510581,0.05349468860781678,57.178619321336086,21.97924834380491,0.02216384855705271,0.0,16.16710976771602,18.161042811799145,63.36842263207569,0.058687934498957324,0.15644525135507015,0.21664447503465667,6.23855001140907
48,48,8,70,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510618,0.110515743384467,57.21633498565292,22.162452169456458,0.04379478722454494,0.007654088188144827,16.182152913442135,18.31747209109658,120.03243786757378,0.053993164596094566,0.13405846798955307,0.21769793116996786,6.047067529762636
49,49,29,30,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,80.010209,0.14562553486828383,58.17816467617747,22.769932004058493,0.01652847826005244,0.00047839449171556663,16.586024663407912,18.670254291312038,90.0847648184335,0.05466228795221477,0.1499299449788075,0.22252207338646227,6.305093208055391
50,50,24,10,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510396,0.07254202124843775,56.458637885673134,22.00486584183596,0.05898912206512162,0.0,16.139412394669762,18.179079704703966,69.04611099114804,0.0671978999253598,0.15611841015412073,0.2149924896180804,6.175176290451237
51,51,1,20,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.957609,0.06827940932624788,60.69407914203737,22.724040955081357,0.029529769943971853,0.0004140514262000006,16.54077175032957,18.628489613467167,81.23196313101012,0.03809999212940337,0.14235340445797318,0.21985578897969665,6.315019042497249
52,52,11,5,0.03,pmic_log_7_0_0.04s_20251104_184711.csv,79.979997,0.04853993752028758,58.7641752235027,22.595098152424075,0.008689938279084215,0.0008563269609313357,16.508046546147458,18.582111752484064,65.31100994245205,0.05115666607344037,0.15525948010150661,0.21943979480082879,6.38278467346959
53,53,33,40,0.2,pmic_log_7_0_0.04s_20251104_184711.csv,79.910005,0.12717100282529617,58.10498898357671,22.673956092889043,0.0359756130018343,0.00018061451826257598,16.517008473372623,18.659110510213807,95.90477110609072,0.05905225763360143,0.15715628992239614,0.22263282090229838,6.25881216313875
54,54,22,70,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.50985299999999,0.16930871950911994,56.994544075653145,22.26685418878242,0.11443711525891873,0.0,16.231722436006507,18.303983334837305,115.08965038168411,0.04985692391888629,0.13081450619471063,0.21847515089138142,6.021621173836725
55,55,30,50,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.91015300000001,0.11170097978520332,58.202531070421024,22.783229905054117,0.06343761069372061,0.00023863373972533505,16.58982439384364,18.713408876303934,107.76768963290006,0.05343723743103637,0.146214901055177,0.22376021300122279,6.238228292265479
56,56,19,50,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.51193599999999,0.12322250602429231,57.107219246814545,22.12804853270941,0.12131714828755943,0.000533743370856837,16.120831252807797,18.226491637005605,103.81033304846855,0.060612726827661695,0.15260935943247642,0.21695731564587056,6.138485807943424
57,57,8,70,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.510457,0.15391998088249956,58.85470849350184,22.73428292871462,0.02970434069891551,0.0,16.573280126898997,18.75072797050062,125.16021943665659,0.04975122416954803,0.13709890773830855,0.22273753251079037,6.209516673588627
58,58,6,90,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.99999899999999,0.1539447576431581,58.46634870397791,22.847089378746315,0.11334430437156014,0.0035240876975516228,16.592156208263713,18.779732108286975,139.35323242234875,0.0425565581162383,0.13316258624611838,0.2231764468303827,6.127414730159031
59,59,20,90,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.51036500000001,0.17663239120801913,58.52917053290691,22.799328250313312,0.04748975272202741,0.0003008194075390723,16.583966473284814,18.760881646552235,138.88286582659768,0.04360174281901168,0.15041640589460012,0.22389982696019198,6.138673589066786
60,60,34,0,1.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510311,0.057950510131433416,57.79409014855155,21.72098700310044,0.02049337171344033,0.0,16.440161539602975,18.476092423355343,37.333262846326384,0.07255933261241772,0.162920120405085,0.21854416288536388,6.4949469033000895
61,61,15,30,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.510295,0.07157774051621936,58.14681693405342,22.718540348055328,0.06002278262668488,0.000590814002,16.547511531482378,18.646587701661428,88.01903106304393,0.052575899479876745,0.15853051075165694,0.22123688746375703,6.329032637864648
62,62,34,70,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.910115,0.11777504478879304,58.24395550166911,22.784566494758757,0.050453631629937046,0.000685548291506345,16.568610595575073,18.713149349091797,123.23867815141818,0.05551965843387412,0.1553451803843347,0.223040676724376,6.203237978207073
63,63,14,60,0.05,pmic_log_7_0_0.04s_20251104_184711.csv,79.96061599999999,0.17182336616651311,58.87564850450845,22.783695629970616,0.03224469235991982,0.00208083782759008,16.566697342612276,18.74532238126215,114.87410089150431,0.050483392467960096,0.1446025802800742,0.22274419112521593,6.229981509167318
64,64,31,90,1.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510402,0.07850238013660621,58.08393657237669,22.712111588808394,0.13617528414191718,0.0,16.54180348127378,18.737199618006787,138.67208444416204,0.049802256702517395,0.1372036123157127,0.22420716707664162,6.022066098941906
65,65,28,15,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.910264,0.0286294657735694,58.13459591605837,22.675818605363588,0.04080452801900429,0.0007422461729110301,16.53426675350458,18.619701245175488,76.73462193312866,0.060526966010881984,0.15898716415268258,0.221287054325705,6.323199952156247
66,66,31,80,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.5445,0.10136471420622951,56.7274689306439,22.24986792742664,0.0850378487030268,0.0,16.30723175376375,18.314925564288632,124.8314194855177,0.05206660976756521,0.1303565234604507,0.219453642543198,5.950670254111717
67,67,13,80,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.510797,0.15307455791181657,59.09505642294166,22.84411422297483,0.034110193634433815,0.0,16.583615823946957,18.843501139752085,132.46835229998203,0.05751885686208555,0.15004868640748228,0.22350840749635428,6.160182400754049
68,68,5,60,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510489,0.17752915672444547,59.55665707926434,22.104439886942735,0.03789243623328438,0.0008886435103312488,16.133853284500297,18.228846064423674,107.78581952701417,0.039009372182755596,0.13381612315907943,0.21730584457035274,6.106147077401808
69,69,11,50,0.03,pmic_log_7_0_0.04s_20251104_184711.csv,80.009993,0.12927583623286257,58.95674713322818,22.76613861083765,0.052058676908333996,0.0011740475424472255,16.558925919282924,18.707482396026837,107.50046193605773,0.04685616558806852,0.13955399222787657,0.22278324152558426,6.215714867725772
70,70,2,10,0.05,pmic_log_7_0_0.04s_20251104_184711.csv,79.96051399999999,0.03749615759423075,60.55610943532806,22.69678910818152,0.005779588966708356,0.0,16.51947177085856,18.639791383751,73.34677951979178,0.049101880017424056,0.1503634349562846,0.2210647711105009,6.35635988606854
71,71,7,80,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510457,0.1286119652705641,57.73048100913297,22.288356795723118,0.08531299900721792,0.0006157123645441302,16.18602618680508,18.319627073682124,129.08162512795047,0.04905463707345657,0.1359042832007817,0.21814188241086102,6.085279239264452
72,72,13,15,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,80.010185,0.04170744293630455,58.55588629932366,22.608310741964615,0.018920206564849044,0.0,16.473506472380706,18.609646003670868,72.600874441412,0.06196022503112172,0.15682378049233334,0.2219491898497681,6.354056851016328
73,73,5,70,0.05,pmic_log_7_0_0.04s_20251104_184711.csv,79.960506,0.10896430934682975,60.64216174536867,22.79104494479211,0.04221254075876355,0.0011857016644258003,16.584559169304423,18.74202302043577,123.77283884705943,0.043827951451240806,0.14240305579280355,0.22241646266003742,6.185098552521616
74,74,5,100,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.910604,0.1734191509364427,60.80709239663721,22.86345620088481,0.0524358614582367,0.000266353366488129,16.61420901414888,18.804070296927346,147.92886879001057,0.04142807533991553,0.13085409865939673,0.22407482378235297,6.119667921438916
75,75,1,5,0.03,pmic_log_7_0_0.04s_20251104_184711.csv,79.979991,0.03793638683680909,60.599376708281284,22.654378520960236,0.0018076916700481525,0.0006260289968583446,16.518170584474742,18.61468605236682,66.46841175655415,0.043739686197650826,0.14059740171737312,0.21792580980394538,6.383827352126811
76,76,13,5,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.959997,0.08286940289794144,58.68744190548054,22.607742947843228,0.0023694934245200696,0.000153818635751397,16.48671459828829,18.58917003961531,66.24158659149074,0.05921343616403626,0.161073509162276,0.220662573133213,6.372164418078072
77,77,3,50,0.05,pmic_log_7_0_0.04s_20251104_184711.csv,79.960646,0.14567564109791428,60.51806005778228,22.772331976774748,0.0435850164339453,0.0005038189311639918,16.55787723110459,18.70715317249406,106.23505368216162,0.04808386432702235,0.14787377390063675,0.22097820385138062,6.232598785987809
78,78,31,0,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.959998,0.043921863515760114,58.0575282842245,21.791808004248118,0.0,0.0,16.538625493769576,18.554467584816255,37.609723099656584,0.07520213954939887,0.16703852971239896,0.21982433810711996,6.5117386636314025
79,79,18,30,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510019,0.06610663234940722,56.65973585578365,22.076669145671076,0.04105632492569304,0.0,16.157235729941444,18.18674041621284,84.42833636808801,0.0630770011202076,0.15107384758523382,0.21660436886883805,6.156171906810791
80,80,32,0,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.959998,0.05300376504200194,58.11747150373823,21.78224803924764,0.0009470171627227626,0.0,16.4968188613269,18.553895574923935,36.91225994112861,0.07069856964064879,0.1693196203008765,0.21940223232149433,6.57252186690773
81,81,8,30,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,80.010597,0.03531557962847209,58.82748850186358,22.658934409285013,0.021646062326957122,0.00014816659316644462,16.523081327244316,18.665594855777886,92.02594432604758,0.061205242990744695,0.15400924256877876,0.22031694055753684,6.307507512922469
82,82,4,100,2.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.510102,0.16930232522798042,59.19914909345375,22.451003105566567,0.012717706943167506,0.0,16.15995834599773,18.408669145007337,147.7698533208225,0.04194089654035447,0.1266478500310741,0.21802119078559898,5.988371310742716
83,83,20,40,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,80.010564,0.16918939091372626,58.324917717039675,22.6584158007866,0.02261445426493361,0.0,16.534950824845744,18.665570885366506,94.29593243168976,0.061104161776963574,0.1594440092485204,0.22218192086358007,6.265483209534813
84,84,9,100,0.03,pmic_log_7_0_0.04s_20251104_184711.csv,79.979997,0.15795265264334934,59.224669892834285,22.872226201008022,0.07070232870352935,0.0019847774358458595,16.608573391955222,18.820539298027693,149.25526595848467,0.04450643088124201,0.13243108154053995,0.224022034446026,6.113199855101152
85,85,15,70,0.05,pmic_log_7_0_0.04s_20251104_184711.csv,79.96089699999999,0.08918676869247803,58.53681413407235,22.791320593308697,0.0326599347392735,0.0015891266749647232,16.572369112430575,18.74935702191411,122.8631267112588,0.04991251533703645,0.14631891396859625,0.22277416461975466,6.207820386947144
86,86,23,80,0.2,pmic_log_7_0_0.04s_20251104_184711.csv,79.90989,0.12804543759521048,58.200382454493436,22.832932283048557,0.037518801544615434,0.0015475337511725042,16.579111490353583,18.764197728393523,134.71918910899782,0.050841696470309554,0.13867595151953438,0.2241693757291343,6.101493731760181
87,87,23,0,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.959655,0.05386168932885814,58.156327277581305,21.82395846199262,0.006945268313133434,2.3704260536880212e-05,16.502705683733527,18.64583626974854,38.89738249030227,0.06265682724363157,0.16590566103350385,0.21871924644599183,6.526235870919555
88,88,25,100,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.959996,0.15993396446635239,58.26852485771419,22.856256562941223,0.06534603040140873,0.0008815609264229787,16.608753464208622,18.811888010343036,162.20915352414858,0.04883079056300951,0.14141386208248516,0.22372345981062797,6.098515472851248
89,89,21,80,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.510452,0.14307707954949944,58.65674212334852,22.87816200778432,0.12438935733694852,0.0016284638124621801,16.67300304496142,18.838866166038695,132.437823477971,0.05126811053160096,0.13422585500616427,0.22463298919705102,6.209128578039361
90,90,1,80,0.1,pmic_log_7_0_0.04s_20251104_184711.csv,79.91025300000001,0.1350199186287308,60.65931126627853,22.83656243580346,0.0326801762496268,0.0004482121804043181,16.607021721619276,18.782802830205267,132.07725335290877,0.041875592857113335,0.13784618717848066,0.22318088916531523,6.138378739793513
91,91,21,0,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.510581,0.03078527674381493,58.24594581402088,21.800633559445334,0.007567788201140324,0.0,16.5098096842925,18.602751585028596,81.17616317559711,0.07744697720954062,0.17070403419962926,0.21970053127727504,6.538233613971281
92,92,24,80,0.03,pmic_log_7_0_0.04s_20251104_184711.csv,79.977183,0.10918822771990727,58.41334338620319,22.847266236860182,0.06675097866658825,0.0011618523490241478,16.601902191873393,18.78443669322298,132.52966294088995,0.04566552637000455,0.13927523164535935,0.2236709122768445,6.113736472343308
93,93,6,30,1.0,pmic_log_7_0_0.04s_20251104_184711.csv,79.51039800000001,0.06781260278476893,58.88520091911107,22.54845073976753,0.025853272013056663,0.0,16.427045032812373,18.53582390426676,83.85729502117762,0.053471283197668196,0.14813212559669214,0.21969056943499943,6.285187648263316
94,94,1,50,0.04,pmic_log_7_0_0.04s_20251104_184711.csv,79.95999400000001,0.13797966998083164,60.65284003911773,22.768047640720933,0.02591813194149526,0.0011106788517726623,16.58432551896369,18.719867088372766,106.6175183251251,0.04201095635629239,0.14030218078756698,0.22109915205775063,6.20372504736
95,95,27,60,0.5,pmic_log_7_0_0.04s_20251104_184711.csv,79.510319,0.14036503285262195,58.202219304484345,22.847646019635352,0.04913725918174038,0.0,16.57171834366073,18.7267998543941,111.34329714642705,0.056556674701376555,0.15003025789976723,0.2231218456054928,6.269081683615968
